park_id,buffer_km,in_out,mean_tc,median_tc,sd_tc,n_pixels,Percent_Tree_Cover
108,5,outer,61.100785979300916,65.0,15.804835803194878,40968,61.100785979300916
108,5,inner,50.76071348440655,59.0,21.040825946297417,35656,50.76071348440655
108,10,outer,63.45241030699051,67.0,15.778218719710406,81110,63.45241030699051
108,10,inner,51.72164985142084,59.0,20.313310766395812,56199,51.72164985142084
108,20,outer,64.30012324173154,67.0,16.65015882749311,168774,64.30012324173154
108,25,outer,64.113663510628,67.0,17.17178453722801,216833,64.113663510628
109,5,outer,40.400383601054905,46.0,21.285435181237556,29197,40.400383601054905
109,5,inner,45.17016873607132,54.0,21.778859074390507,25128,45.17016873607132
109,10,outer,42.37670523079014,49.0,21.553242403277295,58863,42.37670523079014
109,10,inner,49.72544344144627,57.0,20.453534219410763,41099,49.72544344144627
109,20,outer,42.46162835995325,49.0,23.244791541830747,125783,42.46162835995325
109,20,inner,52.04883025757603,58.0,18.899508331319456,55867,52.04883025757603
109,25,outer,42.51766990528418,49.0,23.664901706108154,163753,42.51766990528418
110,5,outer,137.19502794372713,81.0,82.01042186815916,103780,137.19502794372713
110,5,inner,79.34634984593505,79.0,8.697185958768332,101256,79.34634984593505
110,10,outer,136.6123175790615,81.0,81.95638891922471,201046,136.6123175790615
110,10,inner,79.16973264655384,79.0,6.665386405312115,183465,79.16973264655384
110,20,outer,137.71396489508848,81.0,82.85797259581474,391854,137.71396489508848
110,20,inner,79.01279416837906,79.0,6.057235922217083,266684,79.01279416837906
110,25,outer,138.56899897791553,81.0,83.45352591901987,483326,138.56899897791553
110,25,inner,79.04762042288351,79.0,5.958396071775182,277003,79.04762042288351
111,5,outer,51.79135338345865,58.0,17.79481682553194,4788,51.79135338345865
111,10,outer,52.091860007864724,58.0,16.93847836589847,12715,52.091860007864724
111,20,outer,50.95702133228635,56.0,16.46097130208377,38205,50.95702133228635
111,25,outer,49.93842126026611,55.0,17.16256311747519,55766,49.93842126026611
112,5,outer,222.59263039706033,253.0,72.35126637055889,19594,222.59263039706033
112,5,inner,248.7588577472237,253.0,28.958830704939057,9455,248.7588577472237
112,10,outer,211.17877548809878,253.0,82.88781010168042,36929,211.17877548809878
112,20,outer,192.1548919489145,253.0,96.63641491372215,80101,192.1548919489145
112,25,outer,184.95010295320566,253.0,100.80305183862987,106359,184.95010295320566
113,5,outer,80.38330726743611,81.0,3.1717803421469233,50513,80.38330726743611
113,5,inner,80.29094714809001,81.0,3.2171456590733856,45864,80.29094714809001
113,10,outer,80.44083897853179,81.0,3.135562262075187,101266,80.44083897853179
113,10,inner,80.29954973884853,81.0,2.974754866196638,83285,80.29954973884853
113,20,outer,82.07029768089143,81.0,17.97752115097525,209822,82.07029768089143
113,20,inner,80.36760887848759,81.0,2.882665567859094,136735,80.36760887848759
113,25,outer,84.62347031555099,81.0,27.99823148357166,268356,84.62347031555099
113,25,inner,80.29543677998898,81.0,3.185023775438974,156074,80.29543677998898
114,5,outer,52.341096953920626,56.0,13.599644431688793,21897,52.341096953920626
114,5,inner,51.394183132249225,56.0,14.323861167489135,17157,51.394183132249225
114,10,outer,51.71086177134511,56.0,15.872114988020648,45186,51.71086177134511
114,10,inner,50.00738765518447,54.0,15.567413642744802,22876,50.00738765518447
114,20,outer,49.50470659720493,54.0,17.123919276578892,100391,49.50470659720493
114,25,outer,48.6411886390747,53.0,17.692550045478377,132454,48.6411886390747
115,5,outer,244.08665436809784,253.0,38.77932775490198,79142,244.08665436809784
115,5,inner,253.00003973457305,253.0,3.973457305050942e-05,75501,253.00003973457305
115,10,outer,236.87132973832982,253.0,50.75143653446323,153361,236.87132973832982
115,10,inner,253.00004515284238,253.0,4.515284237527341e-05,132882,253.00004515284238
115,20,outer,231.50572273620568,253.0,57.455342621566906,306322,231.50572273620568
115,20,inner,253.00000519008694,253.0,5.1900869380006034e-06,192675,253.00000519008694
115,25,outer,229.15052449252622,253.0,60.08313078754528,380463,229.15052449252622
115,25,inner,252.99998041711544,253.0,1.958288456194168e-05,204260,252.99998041711544
116,5,outer,171.4231814395543,253.0,86.9853646021622,73231,171.4231814395543
116,5,inner,252.17779108051482,253.0,11.929230204434617,66820,252.17779108051482
116,10,outer,172.1013789276256,253.0,86.93324504672051,142357,172.1013789276256
116,10,inner,252.52219284819813,253.0,9.102560618218071,114992,252.52219284819813
116,20,outer,173.55513445610748,253.0,86.80922827017083,281802,173.55513445610748
116,20,inner,252.66829280073418,253.0,7.587755760396685,165628,252.66829280073418
116,25,outer,173.880707685373,253.0,86.78523952124245,354960,173.880707685373
116,25,inner,252.67792238245985,253.0,7.477014360107032,170580,252.67792238245985
117,5,outer,38.097888198757765,34.0,18.519074819932506,8050,38.097888198757765
117,10,outer,32.476622004781234,28.0,17.413444493314792,17987,32.476622004781234
117,20,outer,25.9563529734405,21.0,15.856867945615956,47403,25.9563529734405
117,25,outer,23.872602801153946,20.0,14.836746419425944,66901,23.872602801153946
118,5,outer,68.07462098035217,75.0,18.531691707076774,73545,68.07462098035217
118,5,inner,70.0669667330275,77.0,16.419616726514842,69318,70.0669667330275
118,10,outer,67.49263732742648,75.0,19.471830324504232,143562,67.49263732742648
118,10,inner,70.99569833280906,77.0,14.724403483156497,127160,70.99569833280906
118,20,outer,65.78108982160865,75.0,21.714955934189806,287570,65.78108982160865
118,20,inner,71.99471637025879,78.0,13.937462550304586,222385,71.99471637025879
118,25,outer,65.65552213481413,75.0,22.017959518837504,363048,65.65552213481413
118,25,inner,72.51461564831541,78.0,13.525312623321042,259619,72.51461564831541
119,5,outer,208.73487405868605,253.0,95.3941519378701,3851,208.73487405868605
119,10,outer,212.51940772078265,253.0,92.14807490669206,9455,212.51940772078265
119,20,outer,219.0757248611968,253.0,85.52728352693893,25936,219.0757248611968
119,25,outer,223.48116527099643,253.0,80.5762432708365,36661,223.48116527099643
120,5,outer,248.70992584141473,253.0,31.980126077644208,3506,248.70992584141473
120,10,outer,241.98957790515894,253.0,51.202001082278535,9595,241.98957790515894
120,20,outer,240.34824508374524,253.0,54.61390929131425,28121,240.34824508374524
120,25,outer,238.97800280187775,253.0,57.38236570442228,40687,238.97800280187775
121,5,outer,229.72700836059616,253.0,71.03025907207041,2751,229.72700836059616
121,10,outer,209.22201210287443,253.0,94.33909104624138,7932,209.22201210287443
121,20,outer,190.565032232858,253.0,108.11865745926123,25595,190.565032232858
121,25,outer,183.2853475057126,253.0,111.98724067586902,38949,183.2853475057126
122,5,outer,220.85833333333332,253.0,83.26034890502396,3120,220.85833333333332
122,10,outer,205.98226909259475,253.0,97.58324537115307,8629,205.98226909259475
122,20,outer,192.41503364638024,253.0,107.15110267873828,27046,192.41503364638024
122,25,outer,194.68253968253967,253.0,105.78981306995162,38556,194.68253968253967
123,5,outer,243.6512479201331,253.0,46.69364348641799,3005,243.6512479201331
123,10,outer,238.13830055471507,253.0,58.78154648610797,7932,238.13830055471507
123,20,outer,237.2994756092187,253.0,60.38312394257424,22693,237.2994756092187
123,25,outer,236.73545054877488,253.0,61.4481860040864,32527,236.73545054877488
124,5,outer,213.20467596390483,253.0,90.51248416354574,2438,213.20467596390483
124,10,outer,220.82041918069228,253.0,82.53206878295859,6298,220.82041918069228
124,20,outer,219.61517213156682,253.0,83.91004891405929,19549,219.61517213156682
124,25,outer,218.69968116836367,253.0,84.92707307647058,29169,218.69968116836367
125,5,outer,227.1829886851346,253.0,74.62953941868967,2563,227.1829886851346
125,10,outer,201.96600638977637,253.0,99.72671088331246,7825,201.96600638977637
125,20,outer,173.27343300747557,253.0,115.89303475472842,27824,173.27343300747557
125,25,outer,165.67169784746838,253.0,118.60929115548743,42601,165.67169784746838
126,5,outer,240.8594871794872,253.0,52.87153031344689,2925,240.8594871794872
126,10,outer,233.35322007111813,253.0,66.90537797101706,7593,233.35322007111813
126,20,outer,214.17575961054223,253.0,90.54026561581352,23828,214.17575961054223
126,25,outer,205.12937735060592,253.0,98.36018891493467,35895,205.12937735060592
127,5,outer,216.49442896935932,253.0,88.24632748374019,2872,216.49442896935932
127,10,outer,222.28344034242912,253.0,81.99789762758772,7476,222.28344034242912
127,20,outer,237.32994534038036,253.0,60.50296113762241,22137,237.32994534038036
127,25,outer,240.18068842474392,253.0,54.65170596408609,32509,240.18068842474392
128,5,outer,251.1288391872736,253.0,18.666130150537054,6349,251.1288391872736
128,10,outer,248.75928437641284,253.0,30.078417880115065,15483,248.75928437641284
128,20,outer,242.07956238247576,253.0,50.50136887469221,40949,242.07956238247576
128,25,outer,231.89989832231825,253.0,69.07898042342136,59010,231.89989832231825
129,5,outer,236.6926787741203,253.0,61.54710867767277,3524,236.6926787741203
129,10,outer,226.3793562708102,253.0,76.90171117042627,9010,226.3793562708102
129,20,outer,225.41229697497445,253.0,78.3438268120638,26413,225.41229697497445
129,25,outer,227.8472514308532,253.0,75.2409497538708,37565,227.8472514308532
130,5,outer,29.465999838670648,24.0,18.963500089388443,12397,29.465999838670648
130,10,outer,26.413604749787957,20.0,18.800321893275292,29475,26.413604749787957
130,20,outer,24.24538084187645,18.0,18.473463599469046,68086,24.24538084187645
130,25,outer,23.786234483358335,17.0,18.96815571390872,91998,23.786234483358335
131,5,outer,24.368428957644937,17.0,19.24826826354838,6658,24.368428957644937
131,10,outer,22.479926448053938,15.0,18.716708601436423,16315,22.479926448053938
131,20,outer,21.66146948608137,15.0,18.97877745349613,44832,21.66146948608137
131,25,outer,20.36210004859772,14.0,18.494208449674804,63789,20.36210004859772
132,5,outer,158.96569250317663,253.0,121.03773065056559,1574,158.96569250317663
132,10,outer,159.5855935971543,253.0,120.92863798685613,6747,159.5855935971543
132,20,outer,150.8917932902061,253.0,122.69089259586552,26588,150.8917932902061
132,25,outer,151.1179229982284,253.0,122.61200201875668,40077,151.1179229982284
133,5,outer,182.82749234433481,253.0,100.65647997561567,5878,182.82749234433481
133,10,outer,188.8418800516199,253.0,93.7389677981685,14723,188.8418800516199
133,20,outer,200.16306674913173,253.0,87.61476337876076,42038,200.16306674913173
133,25,outer,196.60489134925226,253.0,89.61294547053176,60515,196.60489134925226
134,5,outer,109.11951375950643,80.0,66.60139215279023,32741,109.11951375950643
134,5,inner,80.14828805101192,79.0,13.019515319688766,28856,80.14828805101192
134,10,outer,110.35565384139552,80.0,67.84550741881823,64664,110.35565384139552
134,10,inner,80.08074330239889,80.0,10.40793444084517,45688,80.08074330239889
134,20,outer,116.41361392376915,80.0,72.24491413871266,134906,116.41361392376915
134,25,outer,122.34107628567821,80.0,75.95634830514,174266,122.34107628567821
135,5,outer,71.88399711305033,79.0,18.754036940151266,45723,71.88399711305033
135,5,inner,77.87852555152192,80.0,7.362150349498996,39391,77.87852555152192
135,10,outer,68.25166756200197,78.0,22.744976036564644,89352,68.25166756200197
135,10,inner,77.61426339634433,80.0,7.940420992719506,64010,77.61426339634433
135,20,outer,67.1947930259429,77.0,22.898389873392198,173959,67.1947930259429
135,25,outer,66.66347766410486,76.0,22.9446048578344,220027,66.66347766410486
136,5,outer,59.41807216938931,64.0,18.329785937139828,60358,59.41807216938931
136,5,inner,62.14844094314676,65.0,14.54759124657739,36304,62.14844094314676
136,10,outer,59.08402321903466,64.0,19.068916426330492,113183,59.08402321903466
136,20,outer,60.13489170980512,64.0,20.140788517855057,210176,60.13489170980512
136,25,outer,59.93488446567519,64.0,20.51298459735577,262303,59.93488446567519
137,5,outer,54.118056374572475,61.0,27.202695682314342,8479,54.118056374572475
137,5,inner,49.80714123265863,57.0,26.03962296219034,4397,49.80714123265863
137,10,outer,54.63422204131474,62.0,26.68473477141281,19654,54.63422204131474
137,20,outer,55.855914604560894,61.0,23.653590216528976,51525,55.855914604560894
137,25,outer,54.47222260657802,59.0,23.472834783668,72271,54.47222260657802
138,5,outer,71.09847962757205,75.0,21.317548223833427,71101,71.09847962757205
138,5,inner,67.9858085606917,70.0,14.254771993317906,65462,67.9858085606917
138,10,outer,70.09124082144349,75.0,22.095923774769453,134008,70.09124082144349
138,10,inner,66.83875831142724,68.0,13.967493105447568,103472,66.83875831142724
138,20,outer,68.16557481102498,71.0,26.44125661072805,259955,68.16557481102498
138,20,inner,66.75755752268445,67.0,13.329774201467744,126298,66.75755752268445
138,25,outer,67.54131129246862,70.0,27.270194979164184,326182,67.54131129246862
139,5,outer,95.39041232986389,79.0,52.93233856654189,29976,95.39041232986389
139,5,inner,77.97140951534016,79.0,4.204629223380793,22490,77.97140951534016
139,10,outer,116.78782417798456,80.0,73.15464314569265,61039,116.78782417798456
139,10,inner,78.08740005514198,79.0,3.8246852563009215,29016,78.08740005514198
139,20,outer,143.8794238086886,81.0,84.86660384930111,131137,143.8794238086886
139,25,outer,151.33289934373735,81.0,86.27240144922884,170511,151.33289934373735
140,5,outer,64.12781070547265,69.0,17.996595231768808,43361,64.12781070547265
140,5,inner,66.02931082203155,69.0,14.896649175303649,36130,66.02931082203155
140,10,outer,65.15360209473485,69.0,17.30030314100091,84784,65.15360209473485
140,10,inner,66.43302342374871,69.0,14.775158701440189,44314,66.43302342374871
140,20,outer,65.18639595776114,69.0,16.971287929809655,173963,65.18639595776114
140,25,outer,65.55409866993679,69.0,16.539207312481615,222621,65.55409866993679
141,5,outer,99.76171759121922,79.0,60.04786609515258,40452,99.76171759121922
141,5,inner,76.6794067647576,79.0,9.70927013048664,34118,76.6794067647576
141,10,outer,107.69979040347332,79.0,67.23562190286192,80154,107.69979040347332
141,10,inner,76.88081239978621,79.0,9.206205597643478,41162,76.88081239978621
141,20,outer,119.24653470752021,80.0,75.78613042673096,164849,119.24653470752021
141,25,outer,123.76145580030621,80.0,78.4689121501846,210963,123.76145580030621
142,5,outer,57.489053239947104,58.0,14.981936852942594,20417,57.489053239947104
142,5,inner,53.09636287625418,56.0,15.772397255947634,14352,53.09636287625418
142,10,outer,58.05692510350019,59.0,15.282520254234077,42512,58.05692510350019
142,10,inner,56.28663603984928,58.0,16.979656788294005,19373,56.28663603984928
142,20,outer,60.40846727597437,61.0,15.789934431981452,95190,60.40846727597437
142,25,outer,60.73509560858772,61.0,18.44314771552183,126087,60.73509560858772
143,5,outer,56.06566028473245,59.0,15.332198864195911,16296,56.06566028473245
143,10,outer,53.767414791380645,57.0,16.217525451851433,33506,53.767414791380645
143,20,outer,52.147608176818515,56.0,17.014567726767602,77096,52.147608176818515
143,25,outer,52.16871085720903,56.0,16.901780289733022,103627,52.16871085720903
144,5,outer,247.26761475315067,253.0,32.60456605433398,86490,247.26761475315067
144,5,inner,252.95776653734714,253.0,3.1125073761806394,81452,252.95776653734714
144,10,outer,244.66767498635002,253.0,39.380511667923464,159341,244.66767498635002
144,10,inner,252.97524489003322,253.0,2.38234591763215,139042,252.97524489003322
144,20,outer,240.92593976986876,253.0,46.694158357654246,296961,240.92593976986876
144,20,inner,252.98184555297635,253.0,2.038116566776294,189981,252.98184555297635
144,25,outer,239.6756118850219,253.0,48.5140982312266,367757,239.6756118850219
145,5,outer,228.26163298948472,253.0,60.92658586086264,40037,228.26163298948472
145,5,inner,252.71341791848704,253.0,7.274835194374718,33418,252.71341791848704
145,10,outer,221.58349555326538,253.0,66.94750661099684,78597,221.58349555326538
145,10,inner,252.83364599617857,253.0,5.5444260791585815,57570,252.83364599617857
145,20,outer,211.8384397640692,253.0,74.01940200693373,160386,211.8384397640692
145,20,inner,252.89508329591132,253.0,4.403410299094288,91301,252.89508329591132
145,25,outer,208.91555953237759,253.0,75.70412976921075,205636,208.91555953237759
145,25,inner,252.90612596897324,253.0,4.165359948419381,102041,252.90612596897324
146,5,outer,73.49252852410747,79.0,14.123357609089586,13585,73.49252852410747
146,5,inner,78.14066028605227,80.0,7.97235529204895,9299,78.14066028605227
146,10,outer,73.88388361326079,79.0,13.526984839577619,29591,73.88388361326079
146,20,outer,75.60330730753425,79.0,19.93852179367244,70571,75.60330730753425
146,25,outer,76.63416697123166,79.0,23.560637362144075,95765,76.63416697123166
147,5,outer,182.50970429834368,253.0,112.62858961914401,9841,182.50970429834368
147,5,inner,11.48214916931778,2.0,46.11207989805858,2829,11.48214916931778
147,10,outer,214.6963515674209,253.0,90.0953395767179,20639,214.6963515674209
147,20,outer,234.60064070477526,253.0,64.66660060453982,49945,234.60064070477526
147,25,outer,237.08301522530823,253.0,60.38935419017859,68373,237.08301522530823
148,5,outer,221.43208459964026,253.0,82.84695467437308,32246,221.43208459964026
148,5,inner,252.8386002326483,253.0,5.892629097773246,20632,252.8386002326483
148,10,outer,223.8883978196526,253.0,80.13098022264809,74667,223.8883978196526
148,10,inner,252.86064613324405,253.0,5.47569710377906,23896,252.86064613324405
148,20,outer,219.94665879789358,253.0,84.55364728918113,176224,219.94665879789358
148,25,outer,217.03168350153823,253.0,87.5152713091405,231761,217.03168350153823
149,5,outer,79.37729743448743,79.0,2.864665213293022,47281,79.37729743448743
149,5,inner,79.22762993998414,79.0,2.0992856276843748,44155,79.22762993998414
149,10,outer,79.28975173676558,80.0,3.1671667323376473,92845,79.28975173676558
149,10,inner,79.30271461484524,79.0,2.053987132214321,69881,79.30271461484524
149,20,outer,80.89060550458716,79.0,18.042312909514823,190750,80.89060550458716
149,25,outer,82.7236998011521,79.0,25.559971155158483,243905,82.7236998011521
150,5,outer,87.53206487174052,80.0,49.823749566003215,94340,87.53206487174052
150,5,inner,76.5253831801376,80.0,29.545321055970714,87361,76.5253831801376
150,10,outer,83.711554136287,80.0,39.36251245035777,179122,83.711554136287
150,10,inner,77.31365615145982,80.0,24.129551493731586,156662,77.31365615145982
150,20,outer,81.36483587947382,80.0,31.294493089626187,350596,81.36483587947382
150,20,inner,78.01322108759797,80.0,19.100555903804644,272141,78.01322108759797
150,25,outer,81.0066220947294,80.0,29.375423003495744,439589,81.0066220947294
150,25,inner,78.31632275580134,80.0,17.83116807755659,318978,78.31632275580134
151,5,outer,3.893830198628933,4.0,1.8379542533959743,5689,3.893830198628933
151,10,outer,4.48273930397031,4.0,3.5222938306526514,14281,4.48273930397031
151,20,outer,4.919683841036845,4.0,4.459926561122269,40739,4.919683841036845
151,25,outer,5.032828930494999,4.0,4.570582864828267,58485,5.032828930494999
152,5,outer,87.25830053985644,80.0,37.27310273525762,50569,87.25830053985644
152,5,inner,79.32539265870412,80.0,6.457958486401696,45714,79.32539265870412
152,10,outer,89.78556952158239,80.0,42.7692527875491,102630,89.78556952158239
152,10,inner,79.3870572955692,80.0,5.479313150231122,80076,79.3870572955692
152,20,outer,94.31727578616206,80.0,50.737291853011364,214873,94.31727578616206
152,20,inner,79.3162846938612,80.0,4.7756676246157514,124878,79.3162846938612
152,25,outer,96.50897786042188,80.0,53.56251807899407,275344,96.50897786042188
152,25,inner,79.29456543273847,80.0,4.732316699306797,131234,79.29456543273847
153,5,outer,4.091134740906444,3.0,9.370629089092354,32633,4.091134740906444
153,5,inner,12.986728944246737,2.0,47.76460343887169,26976,12.986728944246737
153,10,outer,3.838950401941453,3.0,7.12192783878592,65930,3.838950401941453
153,10,inner,10.880620295227976,2.0,43.42288981409377,44237,10.880620295227976
153,20,outer,4.065069717554523,3.0,6.01215941993739,134256,4.065069717554523
153,20,inner,9.462300486598723,2.0,38.98365918236176,63091,9.462300486598723
153,25,outer,4.229956400275859,3.0,6.1929908105416125,171102,4.229956400275859
154,5,outer,214.8393686165274,253.0,89.34640529977314,8616,214.8393686165274
154,5,inner,206.4609594095941,253.0,97.50368744944062,6775,206.4609594095941
154,10,outer,210.52958488228006,253.0,93.35743544121927,19368,210.52958488228006
154,10,inner,189.52854230377167,253.0,108.5503493281411,11772,189.52854230377167
154,20,outer,198.46193775247505,253.0,102.62521972165003,47777,198.46193775247505
154,25,outer,191.9877227423739,253.0,107.03492353815895,66220,191.9877227423739
155,5,outer,76.39038335759648,79.0,37.353686895596695,47397,76.39038335759648
155,5,inner,75.51971745096046,79.0,14.629504542961428,39356,75.51971745096046
155,10,outer,78.96808717020176,78.0,43.13165765006019,92784,78.96808717020176
155,10,inner,76.40371792281269,79.0,13.00179729156308,54439,76.40371792281269
155,20,outer,85.46735926986173,79.0,55.85627689098521,189334,85.46735926986173
155,25,outer,89.82298776401677,79.0,61.91464530741719,241746,89.82298776401677
156,5,outer,4.719691721510218,4.0,4.207219557679761,11548,4.719691721510218
156,5,inner,4.345894534071755,4.0,3.281283984216005,8306,4.345894534071755
156,10,outer,4.9758196885383725,4.0,4.7744239136873325,24979,4.9758196885383725
156,10,inner,5.257790601813685,4.0,4.620671935270767,12130,5.257790601813685
156,20,outer,6.567383256478535,5.0,6.87252923652313,61588,6.567383256478535
156,25,outer,7.5726727261925975,5.0,8.427725900853734,84165,7.5726727261925975
157,5,outer,9.907983300673084,8.0,13.833829933906937,11737,9.907983300673084
157,5,inner,136.1700256504214,200.0,113.64334337577094,8187,136.1700256504214
157,10,outer,9.350824983048293,8.0,14.049009274811503,26546,9.350824983048293
157,20,outer,9.534649243047305,8.0,15.2343995730317,65658,9.534649243047305
157,25,outer,10.684195912927589,8.0,20.270128538304757,90040,10.684195912927589
158,5,outer,30.345311854605534,2.0,78.9777294624818,2421,30.345311854605534
158,10,outer,80.5056924628909,3.0,115.85637114733849,6939,80.5056924628909
158,20,outer,115.53633720930233,9.0,123.89869452300384,23392,115.53633720930233
158,25,outer,118.36002660090332,10.0,124.12357487942532,36089,118.36002660090332
159,5,outer,249.2774563226785,253.0,29.997888287026694,17801,249.2774563226785
159,5,inner,248.30815339062613,253.0,33.63484313541113,13847,248.30815339062613
159,10,outer,246.49650238050907,253.0,39.631132544465636,37597,246.49650238050907
159,10,inner,247.6167515744715,253.0,35.70563529998421,24929,247.6167515744715
159,20,outer,240.32300101513255,253.0,54.505490861533644,84718,240.32300101513255
159,20,inner,245.92984969469234,253.0,40.862494808084975,42580,245.92984969469234
159,25,outer,235.8027598049195,253.0,62.81271075599181,112979,235.8027598049195
159,25,inner,245.87582431791733,253.0,40.8869691458249,46402,245.87582431791733
160,5,outer,169.74856683093634,253.0,97.05358060113231,9943,169.74856683093634
160,10,outer,174.03507439345873,253.0,97.34004784406308,22381,174.03507439345873
160,20,outer,169.65520460831118,253.0,103.11891024599447,56767,169.65520460831118
160,25,outer,163.21596434874243,253.0,107.27690572919394,78763,163.21596434874243
161,5,outer,230.87304490413723,253.0,58.72276589252774,63424,230.87304490413723
161,5,inner,252.94662440889425,253.0,3.0725678508483285,59634,252.94662440889425
161,10,outer,228.94328585356573,253.0,61.02505206814561,126159,228.94328585356573
161,10,inner,252.9696727092507,253.0,2.316559478512452,104922,252.9696727092507
161,20,outer,225.93340232353802,253.0,64.59645740481027,256075,225.93340232353802
161,20,inner,252.97908730262986,253.0,1.923121878683781,152252,252.97908730262986
161,25,outer,224.5087998421332,253.0,66.03236284351938,324324,224.5087998421332
162,5,outer,100.73756365060713,8.0,120.17463111691418,15318,100.73756365060713
162,5,inner,248.0979262672811,253.0,34.38588413808342,6944,248.0979262672811
162,10,outer,95.45507552199022,7.0,118.7914915369701,36016,95.45507552199022
162,20,outer,94.66724746360829,7.0,118.90409703281225,90680,94.66724746360829
162,25,outer,89.05518187377085,6.0,117.22415281756794,121018,89.05518187377085
163,5,outer,206.5668468128289,253.0,96.37452606603642,42373,206.5668468128289
163,5,inner,252.6978947368421,253.0,8.556785290939317,38000,252.6978947368421
163,10,outer,204.4009066077759,253.0,98.18293333387086,86035,204.4009066077759
163,10,inner,252.81495809155385,253.0,6.698404930191779,62040,252.81495809155385
163,20,outer,198.2559282582614,253.0,102.6130056744781,180871,198.2559282582614
163,20,inner,252.87854006876486,253.0,5.427388263580702,94525,252.87854006876486
163,25,outer,194.73107480653482,253.0,104.7231958356937,232600,194.73107480653482
164,5,outer,16.681130171543895,13.0,11.754778195613067,1982,16.681130171543895
164,10,outer,20.316143497757846,14.0,15.879489320866586,7136,20.316143497757846
164,20,outer,24.1668444869578,14.0,21.1577893363821,27181,24.1668444869578
164,25,outer,25.775182551197585,14.0,22.481901335827967,42043,25.775182551197585
165,5,outer,55.617573743248855,57.0,14.594412436928364,4814,55.617573743248855
165,10,outer,59.35920285158782,60.0,14.285418328179512,12344,59.35920285158782
165,20,outer,60.64824881676809,62.0,15.542218125564762,36975,60.64824881676809
165,25,outer,61.37198219332434,62.0,15.960232493132596,54137,61.37198219332434
166,5,outer,89.7944214876033,80.0,41.85105044590463,1936,89.7944214876033
166,10,outer,86.56324918911297,80.0,35.283485147827164,7091,86.56324918911297
166,20,outer,83.43878192098747,80.0,29.04507733374685,27059,83.43878192098747
166,25,outer,82.77595432611915,80.0,28.29818533728991,41862,82.77595432611915
167,5,outer,53.386734120292296,61.0,34.20335580876235,1779,53.386734120292296
167,10,outer,53.28836797877045,53.0,38.29899740792489,6783,53.28836797877045
167,20,outer,64.1498770569321,74.0,33.27570187735065,26435,64.1498770569321
167,25,outer,66.05202452793459,77.0,31.021642292575372,41096,66.05202452793459
168,5,outer,49.00085653104925,55.0,15.555881146322678,2335,49.00085653104925
168,10,outer,52.29173543227117,58.0,20.812631270718697,7877,52.29173543227117
168,20,outer,51.205216053698784,56.0,17.53456679773964,28604,51.205216053698784
168,25,outer,50.02890806959857,56.0,17.53276241036007,43794,50.02890806959857
169,5,outer,72.5702398433676,77.0,12.2682265851679,2043,72.5702398433676
169,10,outer,78.30128380223982,78.0,30.095462627962313,7322,78.30128380223982
169,20,outer,82.51059807307762,80.0,32.61247351635841,27505,82.51059807307762
169,25,outer,82.0962308598351,80.0,32.07742470069016,42450,82.0962308598351
170,5,outer,55.785261945883704,66.0,34.161195507065784,1737,55.785261945883704
170,10,outer,54.56789938613565,55.0,37.99236918683625,6679,54.56789938613565
170,20,outer,64.48668926381536,75.0,33.20303285525482,26257,64.48668926381536
170,25,outer,66.24628455304459,77.0,30.849364900010567,40843,66.24628455304459
171,5,outer,73.64217557251908,80.0,19.17730190209205,2096,73.64217557251908
171,10,outer,74.45733189305969,80.0,17.104198533224995,7406,74.45733189305969
171,20,outer,69.96164680390032,80.0,20.655001369605245,27690,69.96164680390032
171,25,outer,68.64374311238247,79.0,21.826903737501347,42649,68.64374311238247
172,5,outer,24.4904738641915,16.0,18.444566525505593,2047,24.4904738641915
172,10,outer,27.43024843024843,18.0,20.07218020957865,7326,27.43024843024843
172,20,outer,28.542552804740613,22.0,18.853591639037145,27507,28.542552804740613
172,25,outer,27.13122673076017,21.0,17.848070267941367,42438,27.13122673076017
173,5,outer,52.75171232876713,59.0,21.792857775793582,1752,52.75171232876713
173,10,outer,63.507456009543695,74.0,24.48466207417001,6706,63.507456009543695
173,20,outer,72.06332674471643,77.0,33.004281457993216,26308,72.06332674471643
173,25,outer,75.90528914308061,77.0,35.71144669737521,40914,75.90528914308061
174,5,outer,42.7227397260274,48.0,31.321695455267605,1825,42.7227397260274
174,10,outer,44.30738959335374,55.0,30.37791101809973,6861,44.30738959335374
174,20,outer,52.35478777397647,63.0,33.46700142692546,26599,52.35478777397647
174,25,outer,56.62473363037582,68.0,31.4958283281989,41296,56.62473363037582
175,5,outer,73.81788793103448,81.0,19.457685717222365,1856,73.81788793103448
175,10,outer,72.85980095196885,80.0,17.715126909184885,6933,72.85980095196885
175,20,outer,68.00295581247428,79.0,21.54846613230333,26727,68.00295581247428
175,25,outer,67.08666602344542,78.0,25.2257392940924,41458,67.08666602344542
176,5,outer,73.7800539083558,81.0,19.44178208300699,1855,73.7800539083558
176,10,outer,72.6227639930756,80.0,17.901428053304784,6932,72.6227639930756
176,20,outer,67.97855699423695,79.0,21.513020960488262,26722,67.97855699423695
176,25,outer,67.08535790972039,78.0,25.1648563385657,41449,67.08535790972039
177,5,outer,74.36156351791531,80.0,17.346898121231238,1842,74.36156351791531
177,10,outer,74.31748554913295,80.0,17.14224526916729,6920,74.31748554913295
177,20,outer,69.33202232460576,80.0,20.860927483412762,26697,69.33202232460576
